Status,Bar Category,wine_style,Country,Region,Sub_region,3th_region,serial No.,vintage,name_abbr,name_en,name_zh,capacity_mL,alcoholicity,variety,rating,rating_rp,rating_ws,rating_jr,rating_am,info,img_id,image_id,trade_price,real_cost,cellar_price,enoteca_price,mark-up,margin_%,Source,
ON,by_btl,Red,France,Bourgogne,Côte de Nuits,Côte de Nuits-Villages,4046,2011,,Joseph Drouhin Côte de Nuits-Villages ,约瑟夫杜鲁安努伊村红,750,,Pinot Noir/100%,,,,,,"It has a beautiful, luminous ruby colour.On the nose, flavours of wild cherry, liquorice and other spices can be detected.Firm,fruity and well balanced.
亮丽的红宝石色。带有野樱桃、甘草和其它香料的淡淡香气。单宁强劲、果味浓郁，酒体均衡。",,,¥	337.00,¥	236.00,¥	283.20,¥	590.00,150%,60%,Torres,
ON,by_btl,Red,France,Bourgogne,Côte de Beaune,Côte de Beaune Villages,4064,2009,,Louis Jadot Côte de Beaune Villages,路易亚都世家布蒙之谷村法定产区干红葡萄酒                              ,750,,Pinot Noir/100% ,,,,,,"It is a young and fruity wine with aromas of red fruits and cherries. With a delicate structure and soft tannins, it will perfectly match with light dishes, wine sauce dishes or soft white cheeses.
此酒是一款年轻的带有红色水果及樱桃香味的葡萄酒。结构优雅，单宁顺滑。 与口味清淡的菜肴，葡萄酒佐料的食物以及软白乳酪搭配十分完美。",,Louis_Jadot_Cote_de_beaune_villages.png,¥	302.00,¥	236.00,¥	283.20,¥	590.00,150%,60%,ASC,
ON,by_btl,Sweet Wine,Hungry,Tokaji,,,5006,2006,,Oremus Tokaji Aszú 3 Puttonyos,托刻伊-阿苏,500,,Aszú/100%,,,,,,"Golden yellow with ocher/honey reflections.Rich and complex, this wine shows an excellent balance between sweetness and acidity.Ideal to enjoy with desserts such as chocolate cake, or fruit tarts and pies.
金黄色，泛赭色或蜂蜜色。醇厚而复杂，甜味和酸味之间的均衡极佳。适于搭配点心，诸如：巧克力蛋糕、水果挞、派。",,,¥	339.00,¥	237.00,¥	284.40,¥	600.00,153%,61%,Torres,
ON,by_btl,Red,France,Bordeaux,St. Emilion,,4036,2010,,Château Franc Petit Figeac St. Emilion AOC ,古堡毕特红葡萄酒 ,750,13.50%,"
Cabernet Sauvignon/35%
Cabernet Franc/35%
Merlot/30%",,,,,,"此酒是圣爱美浓区之好酒，色泽圆润、带有黑加仑子及浆果味，可与任何肉类共尝。
This is definitely one of the top wines from St. Emilion, the wines is full of flavours of currant, berries. A smoky elegant wine that goes perfect with all meals.",,Chateau_Franc_petit_Figaec.png,¥	280.00,¥	238.00,¥	285.60,¥	600.00,152%,60%,LKS,
ON,by_btl,Sparkling,Spain,Cava,,,1035,NV,,Segura Viudas Reserva Heredad,维达斯珍藏艾瑞黛德起泡酒,750,12%,Macabeo/ 67%                               Parellada/ 33%,,,,,,"稻草黄色泽，起泡细腻，香气中带有淡淡酵母烟熏还有一丝饼干或者面包的味道。紧接着蜂蜜，果香，花香的味道。口感上果香味丰富，带有些干果的味道。这些味道均来自酵母的陈酿，口感优雅，回味愉悦。     Straw yellow in colour, with a small, fine, plentiful mousse. The opening aromas are of the aging on lees, lightly smokey, with touches of biscuit or bread, which are followed by hints of honey, fruit and flower petals. The palate is excellent, fruity and full of flavor, with dried fruits from the lees ageing, but very elegant, giving the drinker a delightful sense of abundance
",,Segura_Viudas_Reserva_Headed.png,¥	318.00,¥	239.00,¥	286.80,¥	600.00,151%,60%,Watsons,
ON,by_btl,Red,France,Bourgogne,Côte de Beaune,Santenay,4070,2009,,Domaine Vincent Girardin Santeney “Vielles Vignes”,文森乔丹桑特奈老藤红葡萄酒,750,12.00%,Pinot Noir,,,,,,The Santenay is a well-built wine. It has the aroma of strawberry with characteristics of chestnut and dried plum.此款圣德利佳酿结构良好。有着草莓的香气和栗子以及干梅的特质。,,,¥	255.00,¥	240.00,¥	288.00,¥	600.00,150%,60%,KER,
ON,by_btl,Red,Israel,Galilee,,,4194,,,Golan Heights Winery Yarden Syrah,戈兰高地酒庄亚登西拉干红葡萄酒,750,,,,,,,,,,,,¥	240.00,¥	288.00,¥	600.00,150%,60%,DIAN,
ON,by_btl,Red,Israel,Galilee,,,4195,,,Golan Heights Winery Yarden Pinot Noir,戈兰高地酒庄亚登黑皮诺干红葡萄酒,750,,,,,,,,,,,,¥	241.00,¥	289.20,¥	610.00,153%,60%,DIAN,
ON,by_btl,Red,New Zealand,North Island,Martinborough,,4243,2011,,Palliser Estate Pinot Noir,帕利斯尔庄园黑皮诺红葡萄酒 ,750,,Pinot Nior,,,,,,"深沉的宝石红色酒体，掩映出淡雅的紫色边缘。散发着樱桃、成熟李子及香草辛香。口感适中偏厚重，成熟李子与浆果口味持久，绵长。                       Dark ruby color with a slight purple rim. On the nose cherry and ripe plums, spiced with vanilla. Medium to full bodied with ripe plums and berry flavors and a long, persistent aftertaste.

",,Palliser_Estate_Martinborough_Pinot_Noir.png,¥	328.00,¥	246.00,¥	295.20,¥	620.00,152%,60%,Watsons,
ON,by_btl,Red,France,Bordeaux,Médoc,Haut-Médoc,4346,2009,,"Chateau Peyre-Lebade, Haut-Médoc",岩石古堡,750,,,,,,,,,,,,¥	247.00,¥	296.40,¥	618.00,150%,60%,SM,
ON,by_btl,Red,France,Bourgogne,Bourgnone Rouge,,4043,2009,,Bachelet Monnot Bourgogne Rouge,巴舍穆诺庄园勃艮第红葡萄酒,750,,Pinot Noir,,,,,,"清楚经典地展现了勃艮第的风味,黑色水果和恰到好处的橡木气息。                                                                         Clear classic flavour of the Burgundy and black fruit and oak flavor 
",,Bachelet_Monnot_Bourgogne_Pinot_Noir.png,¥	330.00,¥	248.00,¥	297.60,¥	620.00,150%,60%,Watsons,
ON,by_btl,Red,France,Bourgogne,Bourgnone Rouge,,4044,2010,,Domaine de la Vougeraie Pinot Noir Terres de Famille ,弗格雷特酒庄黛丝家族黑皮诺红葡萄酒,750,,Pinot Noir,,,,,,"柔顺细腻、展现出黑品诺的细致，可口结构感强具有新鲜、明亮、                                                                     Smooth and exquisite, show a black pinot is meticulous, delicious strong structure with a fresh, bright,",,Domaine_Vougeraie_Pinot_Noir_Terres.png,¥	320.00,¥	250.00,¥	300.00,¥	630.00,152%,60%,Watsons,
ON,by_btl,Red,Australia,South Australia,Fleurieu,McLaren Vale,4226,2010,,Mitolo Jester Shiraz,米多罗杰特设拉子红葡萄酒,750,14.50%,Shiraz/100%,,,90,,,"此酒香气和口味纯正。由黑醋栗，胡椒，甘草和坚果香料酿制。黑醋栗的味道带出爆炸的味道，配合桃子，肉桂和单宁带出柔滑和持久的口感。
Fresh vibrant lifted and pure aromas and flavours. Attractive cassis, pepper and liquorice on the nose with hint of nutty spice .The flavours explode with blackcurrant,plums and cinnamon layering over silky tannin and superb length.",,mitolo_jester_shiraz_McLaren_Vale.png,¥	295.00,¥	250.00,¥	300.00,¥	630.00,152%,60%,LKS,
ON,by_btl,White,New Zealand,South Island ,Marlborough,,2104,2012,,Tahuna Sauvignon Blanc             ,天朗白葡萄酒,750,13.50%,Sauvignon Blanc/100%,,,,,,"此酒带有黑醋栗及热带果风味，配以清新酸度，果味香浓。
The Tahuna Sauvignon Blanc has classic gooseberry and tropical fruit characters with fresh acidity giving focus to the fruit flavours.",,Tahuna_sauvignon_blanc_marlborough.png,¥	155.00,¥	132.00,¥	158.40,¥	390.00,195%,66%,LKS,
ON,by_btl,Red,Italy,Tuscana,IGT Rosso,,4130,2010,,"Gaja Promis Toscana IGT (Merlot, Syrah, Sangiovese)",嘉雅教区果园普罗迷斯干红葡萄酒（托斯卡内日常餐酒）                              ,750,," Merlot/55%
 Syrah/35%
 Sangiovese/10%
",,,,,,"Light garnet in color. Displaying a bright and fruity nose with a jammy concentration. A delightful wine balances the elegance and suppleness of Merlot and Syrah with the austerity of Sangiovese. A pleasure to drink. 亮石榴红色酒体，散发出富含果香与果酱般浓郁怡人的芳香。
此款精致美酒使桑吉奥维斯葡萄的质朴清冽与梅洛葡萄和希哈葡萄的雅致、柔和达到完美平衡，十分怡人。",,Gaja_Ca_Marcanda_promis_toscana_nv.png,¥	322.00,¥	251.00,¥	301.20,¥	630.00,151%,60%,ASC,
ON,by_btl,Red,Italy,Tuscana,Chianti,Chianti Classico,4139,2008,,Marchesi Antinori Chianti Classico Riserva DOCG,泰纳安东尼候爵存酿经典坎蒂红葡萄酒DOCG,750,13.50%,"Sangiovese/90%
Cabernet/10%",,,90,16.5,,"款葡萄酒呈深石色，具有郁的水果香味；收有利的气候件使得葡萄能其品种之特色，如桑吉、丰富，是葡萄精品。而卡本妮也能体葡萄之精，彰高雅和精致品性。入口后，葡萄酒散出郁的香味，有香草和巧克力的味道，宁也因木材　度的老化而得极柔和。有物口感，余味持久。它示了能在酒瓶久放的巨大力。
An intense ruby red with aromas of blackberries and cherries under spirits along with sensation of spice and tobacco from the careful aging in barrel. On the palate the wine is very solid with notes of vanilla and chocolate, supple and soft in its tannins and accompanied by the vibrant acidity which characterizes the Sangiovese grape as a variety. The complexity and length on the finish are excellent.",,Marchese_antinori_chianti_classico_reserva.png,¥	280.00,¥	252.00,¥	302.40,¥	630.00,150%,60%,LKS,
ON,by_btl,Red,Israel,Galilee,,,4196,,,Golan Heights Winery Yarden Cabernet Sauvignon,戈兰高地酒庄亚登赤霞珠干红葡萄酒,750,,,,,,,,,,,,¥	252.00,¥	302.40,¥	630.00,150%,60%,DIAN,
ON,by_btl,Red,Israel,Galilee,,,4360,2009,,Yiron Galilee,以容加利利紅葡萄酒,750,,,,,,,,,,,,¥	252.00,¥	302.40,¥	630.00,150%,60%,DIAN,
ON,by_btl,Red,Italy,Tuscana,Morellino di Scansano,,4150,2006,,Belguardo Bronzone Morellino di Scansano DOCG,比嘉多布罗祖莫利诺红葡萄酒,750,,Sangiovese,,,,,,,,BELGUARDO_BRONZONE_MORELLINO_2006.png,¥	338.00,¥	254.00,¥	304.80,¥	640.00,152%,60%,Watsons,
ON,by_btl,Sparkling,France,Champagne,,,1052,NV,,Philiponnat Royal Reserve Brut NV,菲麗寶娜皇家珍藏香擯,750,,,,,,,,,,,,¥	255.00,¥	306.00,¥	880.00,245%,71%,SM,
ON,by_btl,Red,France,Bordeaux,Médoc,Moulis-Listrac,4021,1998,,Chateau Poujeaux,宝捷庄园,750,,,4.5,88,,,,,,,,¥	255.00,¥	306.00,"¥	1,280.00",402%,80%,SM,
ON,by_btl,Red,Italy,Piedmont,Barolo,,4115,1997,,Gianni Gagliardo Barolo,吉亚尼格力亚朵酒庄巴罗洛红葡萄酒,750,,,4.5,87-89,,,,,,,,¥	255.00,¥	306.00,"¥	1,280.00",402%,80%,SM,
ON,by_btl,Red,US,California,Napa Valley,,4257,2009,,Joseph Phelps Vineyards Innisfree Cabernet Sauvignon,安妮斯菲加本力苏维翁红葡萄酒                              ,750,,Cabernet Sauvignon /100%,,,,,,"
The wine contains bright, cherry-like flavors and is made from premium estate and independently grown fruit to be enjoyed over the near term.  Distinctive Napa Valley chalkiness and a depth of character that results in a long lingering finish. 
此酒含有明快而类似樱桃的芬芳气息，由上好葡萄园中独立生长的优质葡萄酿制而成，适于短期内饮用。别具特色的纳帕谷白垩土味道与深邃的特质令此酒回味绵长悠远。
",,Joseph_Phelps_innisfree_napa_cabernet_sauvignon-2005.png,¥	330.00,¥	257.00,¥	308.40,¥	650.00,153%,60%,ASC,
ON,by_btl,White,New Zealand,South Island,Marlborough,,2105,2011,,Cloudy Bay Sauvignon Blanc,云雾之湾苏维浓白葡萄酒,750,13.50%,Sauvignon Blanc ,1,-,91,-,,"Cloudy Bay Sauvignon Blanc
Cloudy Bay Sauvignon Blanc is reminiscent of a fresh summer fruit salsa – ripe peach, passion fruit, mango and juicy citrus – sprinkled with fresh fennel and a dash of Pastis. The palate is rich and succulent, with a zesty citrus and apple-sherbet acidity.
云雾之湾苏维浓白葡萄酒
云雾之湾苏维浓白葡萄酒让您回想起新鲜可口的夏日水果果酱－成熟的桃子，西番莲，芒果，还有可口的橘子汁，期间透出新鲜的茴香和法国香料的气息。该酒口感丰富可口，让人联想到多汁的水果，有柑桔，冰冻苹果露的酸甜。",,Cloudy_Bay_SB.png,¥	210.00,¥	197.00,¥	236.40,¥	490.00,149%,60%,MHD,
ON,by_btl,White,New Zealand,South Island,Marlborough,,2106,2011,,Cloudy Bay TeKoko,云雾之湾蒂蔻寇白葡萄酒,750,,,,,,,,,,,,¥	330.00,¥	396.00,¥	850.00,158%,61%,MHD,
ON,by_btl,Red,US,California,Napa Valley,,4258,2010,,Robert Mondavi Napa Valley Cabernet Sauvignon,罗伯特-蒙达维纳帕谷赤霞珠红葡萄酒,750,,,,,,,,,,,,¥	260.00,¥	312.00,¥	680.00,162%,62%,JBS,
ON,by_btl,Red,Italy,Tuscana,Vino Nobile di Montepulciano,,4147,2010,,La Braccesca Vino Nobile di Montepulciano DOCG,布兰卡葡萄园芒特普贵族红葡萄酒DOCG ,750,13.50%,"Prugnolo Gentile (Sangiovese)/90%
Merlot/10%",,,,,,"明亮的红宝石色，散发着香草和成熟水果的芳香。丰富饱满的香气和美好的矿物味，是该地区和年份的特点。单宁柔软、平衡呈现出葡萄完美的成熟度。闻起来有香草的细致优雅和水果味充裕的浓香，酒体均匀。
A lively ruby red in color, the Vino Nobile 2008 offers aromas which range from ripe red fruit to spice and black pepper. On the palate the wine is supple and elegant with crisp mineral notes which are characteristic of its GRAPE varieties and its terroir. Soft on the finish, it shows the excellent ripenesS which the Sangiovese (locally known as Prugnolo Gentile) grapes attained in this vintage.",,la_Braccesca_vino_nobile_di_montepulciano.png,¥	290.00,¥	261.00,¥	313.20,¥	660.00,153%,60%,LKS,
ON,by_btl,White,New Zealand,South Island,Marlborough,,2107,,,Cloudy Bay Chardonnay,云雾之湾夏多内白葡萄酒,750, ,Chardonnay,,,,,,"Cloudy Bay Chardonnay
The scent of white flowers and fresh citrus fruits – lemons, limes and grapefruit – all temptingly mingled with the savory complexity of toasted nuts and oatmeal. The silky palate shows lively citrus flavours and seamlessly integrated spicy French oak.
云雾之湾夏多内白葡萄酒
云雾之湾夏多内白葡萄酒有白色鲜花和新鲜柑桔般的水果香；诱人的柠檬、青柠、柚子的果香和可口的烤坚果，燕麦片融合在一起，其香味非常的复杂。如丝绸般顺滑的口感和如柑桔般活泼的果香与风味十足的法国橡木天衣无缝的结合在一起。",,Cloudy_Bay_Chardonnay.png,¥	265.00,¥	234.00,¥	280.80,¥	590.00,152%,60%,MHD,
ON,by_btl,Sweet Wine,France,Rhône,Muscat de Beaumes de Venise,,5001,2007,,"Paul Jaboulet Aîné Muscat de Beaumes de Venise ""Le Chant des Griolles” AOC, 375mL",嘉伯乐博姆-德-威尼斯蜜思嘉天然甜白葡萄酒,375,15.00%,Muscat Blanc a Petit Grains/100%,,,,,,"此葡萄酒色泽清吸引的金色，拥有白桃，木瓜和热带水果的香味。有蜂蜜和糖果般的甜味，带出新鲜丰富的口感。
Clear golden colour with attractive brightness.White peach, quince and exotic fruit aromas. Final note of honey and candied fruit.Starts out full and fresh, with final warm, rich notes of candied fruit.",,Paul_j_a_Muscat_de_Beaumes_de_venise_2006.png,¥	310.00,¥	263.00,¥	315.60,¥	660.00,151%,60%,LKS,
ON,by_btl,White,US,Washington State,,,2108,2011,,Columbia Crest Two Vines Chardonnay,哥伦比亚山峰哥伦比亚谷莎当妮白葡萄酒                              ,750,, Chardonnay/100%,,,,,,Offers fruit-forward apple and pear aromas with a hint of lemon citrus leading into a balanced crispness and creaminess on the palate. The lingering finish is of lush fruit with varietal intensity indicative of Columbia Valley wines. 此酒果香丰饶，散发苹果和梨子的芳香，伴有隐隐的柠檬柑橘味道，使得口感均衡爽利，乳脂般柔滑。悠长的回味，充满馥郁的果香与该品种葡萄的紧实感，展现其哥伦比亚谷葡萄酒的风格。,,two_vines_chardonnay_nv.png,¥	93.00,¥	70.00,¥	84.00,¥	278.00,297%,75%,ASC,
ON,by_btl,Red,Spain,Cataluña,Priorat,,4175,2009,,Alvaro Palacios Camins del Priorat DOC 2009,奥瓦帕乐酒庄嘉文红葡萄酒DOC,750,14.50%,Grenache/100%,,,90,17,,"此酒拥有紫红色，带著不同的气味如水果皮，果汁和纤维。它带著不同的水果味如西瓜，桃子，梨，石榴，黑莓和葡萄配合印度种子，花卉和木材。口感较乾和新鲜，天鹅绒般柔软，给人难忘的感觉。
Dressed in dens purple of red and violet fruits from tropical landscapes. The enfolding nose with thousands of references,almost poetical. Pulp and fruit skin, juice and fiber. Watermelon ,pulm,pear and pomegranates,the whole Mediterranean bringing aromas from faraway lands. Indian seeds,exotic wood and flowers. Its taste is even enriched with blackberries and casis in a voluptuous sensation of humble grace ,firmly sustained by the characteristic minerality,more especiallly in vintages like this one ,dry and fresh. The spices and the voluminous fruit are adorned with velvet and caress our palate and inside, leaving us with a feeling of charm in our memories.",,,¥	315.00,¥	268.00,¥	321.60,¥	670.00,150%,60%,LKS,
