Status,Bar Category,wine_style,Country,Region,Sub_region,3th_region,serial No.,vintage,name_en,name_zh,capacity_mL,alcoholicity,variety,rating,rating_rp,rating_ws,rating_jr,rating_am,info,image_id,enoteca_price,Source,trade_price,real_cost,,cellar_price,年份,期初存货,购入数量汇总,销售量汇总by bottle,销售数量汇总by glass,销售数量汇总tasting flights,内部调货数量汇总-兕维,损耗数量汇总,库存数量,实盘数量,存储位置,送货单单价,供应商供货总价,内部调货金额汇总兕维,销售成本,存货,AL+AM,Total real_cost,Total enoteca_price,销售单价  by bottle,销售单价 by glass,销售单价tasting flights,损耗金额汇总表,销售额汇总表,备注,购货价比对,库存比对,,盘存状态,
ON,by_btl,Red,France,Rhône,Côte Rôtie,,4075,2004,E. Guigal Côte-Rôtie Brune et Blonde AOC,吉佳乐世家金与灰葡萄园露迪山麓法定产区干红葡萄酒                              ,750,,"Syrah/96% 
Viognier/4% 
",4.5,89,89,,,"Ruby red with red vermillion tints. Small red fruits, blackberry and floral violet aromas. Intensely aromatic, powerful but full of finesse. Supple with balance between the finesse of the aromas and an explosive richness due to the concentration of the wine. Greatly expressive of the terroir.
A feminine wine with voluptuous silky texture and intense aromas.
深邃的暗宝石红色泽，此酒具有红色水果，黑莓和水果紫罗兰香气。虽然香味浓郁，但却十分精细。这款久负盛名的露迪山麓干红酒体极为浓郁，香气与丰饶的口感平衡性极佳。堪称当地风土的最佳代表。
总体上说，是一款娇柔但香气浓郁，质感柔滑而令人陶醉的葡萄酒。


",E_guial_Cote_Rotie_Brune_et_Blonde.png,"¥1,350.00",ASC,¥721.00,¥562.00,,¥702.50,2004,0,1,0,0,0,0,0,1,,k6,562,562,0,0,562,562,¥562,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,France,Rhône,St Joseph,,4076,2006,J L Chave St Joseph Offerus Rouge,让·路易斯夏维奥弗露丝红葡萄酒 ,750,,Syarh,,,,,,"深颜色中泛着一丝紫光。紧实，富表现力且浓厚的香气中展现出香料，黑色水果和恰到好处的橡木气息。口感强劲，是一款单宁感强，活泼而有劲道的美酒         A deep, dark color with mauve tints.　Displaying spice, black fruit and delicate oak aromas underlying a dense, expressive and intense nose.　A powerful, tannic and racy wine with a concentrated yet structured palate. 
",Jean_Louis_Chave_Saint_Joseph.png,¥690.00,Watsons,,¥276.00,,¥345.00,2008,0,2,0,0,0,0,0,2,,"i10,11",276,552,0,0,552,552,¥552,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,France,Rhône,Hermitage,,4077,2001,Paul Jaboulet Aîné Hermitage La Chapelle,嘉伯乐埃米塔日小教堂红葡萄酒,750,,,5,90-92,,,,,,"¥2,480.00",SM,,¥680.00,,¥850.00,2001,0,11,0,0,0,9,0,2,,"Q3,4",680,7480,6120,0,7480,7480,"¥7,480",¥0,0,0,0,0,0,,T,F,T,Y,
OFF,by_btl,Red,France,Rhône,Hermitage,,4078,1998,Paul Jaboulet Aîné Hermitage La Chapelle,嘉伯乐埃米塔日小教堂红葡萄酒,750,,,5,90,,,,,,"¥2,880.00",SM,,¥680.00,,¥850.00,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,¥0,¥0,0,0,0,0,0,,T,T,T,Y,
ON,by_btl,Red,France,Rhône,Crozes-Hermitage,,4079,2007,Cave de Tain Crozes Hermitage Rouge AOC,坦恩  罗纳山谷克鲁兹艾米塔吉红葡萄酒,750,12.50%,Syrah,,,,,,"此款佳酿呈现着热情的石榴红伴随淡紫色。精致的黑莓果香，混合着香草和明快的像木香。适宜的甜度和坚实的单宁诠释了丰富饱满的口感Intense garnet-red colour with purple tints. Delicate aromas of blackberry fruits, with vanilla and light oaky notes. Rich on the palate with a good sweetness and a firm tannic structure. Final notes of fresh blackcurrant, violet and oriental spices.",,¥390.00,TWR,¥185.00,¥130.00,,¥162.50,2007,0,3,1,0,0,0,0,2,,R2,130,390,0,130,260,390,¥390,¥390,1560,0,0,0,390,,T,F,T,Y,
ON,by_btl,Red,France,Rhône,Cote du Rhone,,4080,2009,Paul Jaboulet Aîné Cotes du Rhone Parallèle 45 Rouge AOC,嘉伯乐罗纳河谷北纬45度红葡萄酒,750,14%,"Grenache/60%,
Syrah/40%",,,86,,,"此酒色泽深而明亮，优雅、氛芳的香气，带有红果之香。圆润、具结构的单宁，尾韵辛辣。
Deep colour with an attractive brilliance.Elegant and aromatic, with red fruits blended with spices.Well-structured on rounded tannins, with a final spicy note.",Paul_Jaboulet_aine_parallele_45_rouge_2005.png,¥390.00,LKS,¥180.00,¥153.00,,¥191.25,2010,0,3,0,0,0,0,0,3,,H2,153,459,0,0,459,459,¥459,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,France,Rhône,Cote du Rhone,,4081,2009,E. Guigal Côtes du Rhône,吉佳乐世家罗纳山麓法定产区干红葡萄酒                              ,750,,"syrah/55% 
mourvedre/8%
grenache/35% 
others/2%
",,,87,,,"Eye : Deep and dark red. Shiny.
Nose : Fresh fruits with red berries and spices.
Palate : Full, round and racy. Rounded and smooth tannins. A full-bodied, rich and intensly aromatic wine.
Overall : Full with a long finish and plenty of elegance and finesse due to the well balanced tannins and fruit.
Food and wine matching
cold meats, meat, game bird and cheese
颜色：深沉而亮泽的暗红色
气味：果味新鲜，带有红色浆果和辛香料的气息
口感：饱满，圆润，生动。单宁柔滑，一款酒体饱满、香味馥郁、口感丰富的葡萄酒
整体：饱满而回味悠长，均衡良好的单宁和果味使这款酒优雅而细腻。
食物搭配：冷肉，肉类，野味和奶酪

",E_Guigal_Cotes-du-Rhone_rouge.png,¥390.00,ASC,¥171.00,¥99.00,,¥123.75,2009,0,12,6,0,0,0,0,6,,A2,99,1188,0,594,594,1188,"¥1,188","¥2,340",1560,0,0,0,2340,,T,F,T,Y,
OFF,by_btl,Red,France,Rhône,Gigondas,,4082,2010,Ferraton Père & Fils Ferraton Gigondas “Les Murailles”,费童酒庄贡达斯红,750,14.50%,"Grenache
Syrah
Mourvèdre",,,,,,"Colour: bright, deep garnet colour.
Nose: Complex, aromas of very ripe sour cherries, light spices and black pepper.
Palate: smooth tannins. Rich and long-lasting wine. Aromas of very ripe small berries, spices, and garrigue
色泽：明亮的深红石榴色
香气：香气复杂，有饱满的酸樱桃味，伴随些许辛辣味和黑胡椒味。
口感：单宁顺滑，酒体饱满丰富而回味较长，有成熟的浆果味和辛辣感。",lesMurailles_gigondas.png,¥820.00,EMW,¥360.00,¥325.00,,¥406.25,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,¥0,0,0,0,0,0,,T,T,T,Y,
ON,by_btl,Red,France,Rhône,Chateauneuf-du-Pape,,4083,2008,La Nerthe Chateauneuf-du-Pape,拉内斯城堡教皇新堡红葡萄酒 ,750,,,,,,,,"深宝石红色，带有黑色浆果(黑莓，蓝莓)和香料(白胡椒)的香气。丹宁紧实，口感细腻柔滑且具肉感。             Deep ruby colour. Aromas of black berries (blackberry, blueberry), spices (white pepper). Firm tannic structure. Palate meaty, almost unctuous.

",chateau_la_nerthe_chateauneuf_du_pape_rouge.png,¥690.00,Watsons,¥368.00,¥276.00,,¥345.00,2008,0,8,2,0,0,0,1,5,,,276,2208,0,552,1380,2208,"¥2,208","¥1,380",4830,0,0,276,2070,,T,F,F,Y,
ON,by_btl,Red,France,Rhône,Chateauneuf-du-Pape,,4084,2006,E.Guigal Chateauneuf-du-Pape,吉佳乐世家教皇新堡法定产区红葡萄酒                              ,750,,"de old Grenache/85% 
de Syrah/5%
de Mourvèdre/5%  
others/5% ",,91,,,,"Deep, dark red color. Spices and mature red fruits on the nose. Tannins are round with powerful complexity. A rich, unctuous wine with notes of mature plums, hazelnuts and red fruit.
Overall, a very rich wine full of harmony and balance.
 此酒呈深暗的红色。富含辛香及成熟的红色水果味。丹宁圆润，口感强劲而复杂。酒体丰腴而醇厚，伴有成熟的李子，榛果和红色水果香气。

总而言之，是一款非常丰润且和谐的葡萄酒。

",E_Guigal_Chateauneuf-du-Pape_rouge.png,"¥1,130.00",ASC,¥576.00,¥449.00,,¥561.25,2006,0,2,1,0,0,0,0,1,,"k7,8",449,898,0,449,449,898,¥898,"¥1,130",1130,0,0,0,1130,,T,F,T,Y,
ON,by_btl,Red,France,Rhône,Chateauneuf-du-Pape,,4085,2009,Chateau de Beaucastel Chateauneuf-du-Pape,博卡斯特古堡红葡萄酒,750,,"Mourvedre/30% 
Grenache/30% 
Syrah/10% 
Counoise/10% 
Cinsault/5% 
Other varieties (Vaccarese, Terret Noir, Muscardin, Clairette, Picpoul, Picardan, Bourboulenc, Roussanne) add up to 15%",5,94,96,18,,"A deep red
A complex range of aromas, including red berry fruit, leather, truffles and musk 
Flavours revolve around pepper, liquorice and other spices
呈深红色
有复杂的果香味，包括红色浆果、皮革、块菌类和麝香的气息
口感在胡椒、甘草和其他香料的味道中徘徊",Chateau_Beaucastel_CNDP_Rouge_2005.png,"¥1,670.00",SMG,¥980.00,¥833.00,,"¥1,041.25",2009,0,1,0,0,0,0,0,1,,R4,833,833,0,0,833,833,¥833,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,France,Loire,IGP du Val de Loire,,4086,2011,Henri Bourgeois Petit Bourgeois Cabernet Franc,亨利博卢瓦庄园小老板加本力红葡萄酒                              ,750,,Cabernet Franc/100% ,,,,,,"An aromatic wine with soft tannins and good structure.  Fruity flavors on the palate are balanced with oak, leading to a long finish. 此酒香气馥郁，单宁柔和，结构颇为精致。橡木气息令其水果口味十分和谐，回味持久绵长。",PETIT_BOURGEOIS_CABERNET FRANC_NV.png,¥340.00,ASC,¥139.00,¥108.00,,¥135.00,2011,0,6,0,4,0,0,1,4,,H3,108,648,0,64.8,453.6,648,¥648,¥0,0,280,0,129.6,280,,T,F,F,Y,
OFF,by_btl,Red,France,Loire,Touraine,Chinon,4087,2009,"Charles Joguet Cuvée Terroir Chinon, AOC",卓格酒庄古地红,750,12.00%,Cabernet Franc,,,90,,,"Color:  Very dark purple color. 
Nose:  The bouquet reveals aromas of jam-like red fruits.
Palate: The full and round mouth is intense; the powerful body does not alter any of its freshness of the young vineyards.
色泽: 深紫色；
香气: 如红莓果酱般的水果芳香；
口感: 口感饱满而圆润，酒体强劲却不影响酒的新鲜感。
",2005_cuvee_terroir_chinon.png,¥400.00,EMW,¥180.00,¥160.00,,¥200.00,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,¥0,0,0,0,0,0,,T,T,T,Y,
OFF,by_btl,Red,France,Loire,Anjou-Saumur,Saumur-Champigny,4088,2010,Domaine de la Seigneurie Saumur Champigny Cabernet Franc,谢尼酒庄圣君庄园红AOC级,750,13.00%,Cabernet Franc,,,,,,"Colour: A dark and concentrated ruby color.
Nose: A ripe red fruits nose, with leather notes.
Palate: The mouth is well balanced, rich in is aromas of macerated fruits, with soft tannins.
颜色： 浓郁的深红宝石色；
香气： 成熟水果香气带一丝皮革的气味；
口感： 口感平衡，果香浓郁，丹宁柔和。",2001_seigneurie_saumur_champigny.png,¥390.00,EMW,¥165.00,¥148.00,,¥185.00,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,¥0,0,0,0,0,0,,T,T,F,Y,
ON,by_btl,Red,France,Languedoc-Roissillon,VDF,,4089,2011,Le Bosq Rouge Vin de France,博斯克红葡萄酒 ,750,12.50%,"Carignan/63%
Grenache/25%
Syrah/12%",,,,,,"此酒色泽鲜红，配合柔软和圆滑口感和水果的味道。
Red color shows a ripe fruit character overlaid with spicy notes of aromatic hers and a soft, round and fruity flavour.",Le_Bosq_vdf_rouge.png,¥228.00,LKS,¥70.00,¥45.00,,¥56.25,2011,0,12,1,7,0,0,9,0.199999999999999,,I2,45,540,0,108,9,540,¥540,¥228,669,170,0,423,523,,T,F,T,Y,
ON,by_btl,Red,France,Languedoc-Roissillon,,,4090,2011,Fortant Cabernet Sauvignon,法国花都加本力苏维翁干红葡萄酒                              ,750,,Cabernet Sauvignon/100% ,,,,,,"
Deep purple in color. Generous with intense aromas of red fruit and vanilla. Well-balanced, powerful and round on the palate with a noticeably long finish.
Food Suggestions: Pairs perfectly with red meat, cheeses, sizzling pepper beef and roast duck.
 色泽深紫，红色水果和香草的气息开放且充沛，具良好均衡感，口感强劲且圆润，回味悠长。
与红肉，干酪，黑椒牛柳和烤鸭堪称绝配。

",Fortant_cabernet_sauvignon_2008.png,¥252.00,ASC,¥81.00,¥63.00,,¥78.75,2011,0,2,1,0,0,0,0,1,,G3,63,126,0,63,63,126,¥126,¥252,1008,0,0,0,252,,T,F,T,Y,
ON,by_btl,Red,France,Languedoc-Roissillon,IGP d’Oc,,4091,2011,Lafite Aussieres Rouge,拉菲奥希耶红葡萄酒                              ,750,,"Cabernet Sauvignon/ 55%
Syrah/ 30%
others/ 15%
(Grenache, Mourvèdre, Merlot and Cabernet Franc)

",,,,,,"Beautiful intense garnet and violet colour. The complementary nature of Cabernet Sauvignon and Syrah is
evident in the nose, the notes of liquorice and violet blend perfectly with the red fruit and spices of the
Syrah.
In the mouth the explosive full-bodied attack is very typical of a Languedoc wine. It then settles down,
delicately becoming harmonious. The tannins are silky and well-rounded. The finish, full of freshness, again
expresses liquorice and spices.
 酒体为美丽的浓郁红石榴色与紫罗兰色。可以闻到浓郁的加本力苏维翁与设拉子的气息，甘草和紫罗兰的气息与红色水果以及香料完美混合。
初尝可以明显感受到是典型的朗格多克红酒，渐渐地口感和谐。单宁柔和圆润。余味充满清新感，并再次感受到甘草与香料的味道。

",Aussieres_rouge_nv.png,¥340.00,ASC,¥109.00,¥109.00,,¥136.25,2011,0,2,0,0,0,0,0,2,,G3,109,218,0,0,218,218,¥218,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,France,Languedoc-Roissillon,VDP d’Val,,4092,2008,Trienne Triennes St Auguste,恬宁奥古斯红葡萄酒,750,13.50%,"Syrah
Cabernet Sauvignon
Merlot",,,,,,"St-Augstine is the flagship of our red wine, it is a selection of our best cuvees of Syrah, Cabernet Sauvignon and Merlot. This wine elegantly associates warmth and richness with finesse and harmony",,¥530.00,KER,¥209.00,¥209.00,,¥261.25,2008,0,2,0,0,0,0,0,2,,O2,209,418,0,0,418,418,¥418,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,France,Languedoc-Roissillon,Coteaux du Languedoc,,4093,2008,Grange Philippe Syrah,菲利普庄园西拉红葡萄酒,750,13%,"Syrah /100%,",,,,,,"A nose with notes of black berries and spices. The mouth is full, lifted by fine tannins, plums and dark cherries. 鼻子与黑色浆果和香料的笔记。口是完整的，柔和的单宁酸的李子和黑樱桃的香味。",grange_philippe.png,¥300.00,BwA,¥108.00,¥89.00,,¥111.25,2008,0,3,1,0,0,0,1,1,,R10,89,267,0,89,89,267,¥267,¥300,1200,0,0,89,300,,T,F,T,Y,
ON,by_btl,Red,France,Languedoc-Roissillon,Provence,,4094,2005,"Chateau de Pibarnon Rouge, Bandol AOC",碧浓古堡红葡萄酒,750,,"Mourvedre/90%
Grenache/10% ",,,95,,,"Dense wine, with a dark almost purple. 
When young, this vintage is a little nervous in mouth but also straight
and elegant, full bodied
and powerfull, with a particularly velvety and slightly salty finish.
黑色水果，可可，复杂的辛香料
碧浓田红葡萄酒2005年份是个很好的平衡及优雅的酒。口感圆润而细致，有丝滑般的柔顺感，收口非常新鲜而且果香萦绕",Chateau_de_Pibarnon_Bandol_2007.png,"¥1,110.00",SMG,¥520.00,¥442.00,,¥552.50,2005,0,1,0,0,0,0,0,1,,R3,442,442,0,0,442,442,¥442,¥0,0,0,0,0,0,,T,F,T,Y,
ON,by_btl,Red,France,Alsace,,,4095,2011,Trimbach Pinot Noir Réserve AOC,法国婷芭克世家阿尔萨斯精选黑皮诺法定产区干红葡萄酒                              ,750,,Pinot Noir/100% ,,,,,,"Charm, freshness, and finesse have earned this red grape variety its great popularity. The Pinot Noir develops an intense scent of red fruits (raspberry, strawberry, cherry) white its round, freshly-fruity flavour affords hedonistic pleasure.
迷人的气息和精致的口感为这支红酒赢得了极大的声誉。加州葡萄散发出强烈的红果香气（覆盆子、草莓以及樱桃）环绕着。新鲜的果香给予人快乐的享受",Trimbach_pinot_noir.png,¥460.00,ASC,¥235.00,¥183.00,,¥228.75,2011,0,1,0,0,0,0,1,0,,,183,183,0,0,0,183,¥183,¥0,0,0,0,183,0,,T,T,T,,
ON,by_btl,Red,Italy,Piedmont,Barbera d'Asti,,4096,2010,Michele Chiarlo Barbera d'Asti DOC Sup,迈克基阿罗酒庄精选阿斯蒂巴贝拉奥秘法定产区干红葡萄酒                              ,750,,Barbera/100%,,,,,,"
Ruby color with purple highlights. Elegant with fine intensity, suggestive of wild berries and mint. Dry, full-fruited and well structured.
Food suggestion: 
Dishes based on meat poultry and excellent with medium-bodied cheeses. 
红宝石般的色泽掩映出紫色光芒。酒体醇浓精致而优雅，令人联想到野浆果，薄荷的清香。干冽，果味丰富，富于层次感。
搭配禽类，口味适中的乳酪十分理想。
",michele_chiarlo_barbera_dAsti.png,¥340.00,ASC,¥139.00,¥108.00,,¥135.00,2010,0,8,1,0,0,0,0,7,,I3,108,864,0,108,756,864,¥864,¥340,1360,0,0,0,340,,T,F,T,Y,
OFF,by_btl,Red,Italy,Piedmont,Barbera d'Asti,,4097,2011,Prunotto Fiulot Barbera d'Asti ,普鲁诺托优洛阿思提巴贝拉红葡萄酒,750,13.50%,Barbera/100%,,,90,,,"此酒呈生的石色，充裕的芳香暗含李子和桃的味道。口感均衡单宁柔和
The wine is a vivid and intense ruby red in color with a grapey and fruity (plum and cherry) aroma. Grapes grown on light and loose-textured soils and modern oenological techniques which enable producers to obtain and conserve fruit and freshness combine to make this a wine which is very pleasurable in its youth. For this reason it goes well with simple dishes such as hors d’oeuvres, soups, risotto, and pasta. ",fiulot_barbera_dAsti.png,¥390.00,LKS,¥162.00,¥138.00,,¥172.50,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,¥0,¥0,0,0,0,0,0,,T,T,T,,
OFF,by_btl,Red,Italy,Piedmont,Barbera d’Asti,,4098,2004,Braida Barbera d’Asti Bricco dell’Uccelone,布莱伊达酒庄乌瑟娄园巴贝拉红葡萄酒,750,,,5,90,,,,,,"¥1,900.00",SM,,¥377.00,,¥471.25,2004,0,5,0,0,0,5,0,0,,"Q1,2",377,1885,1885,0,1885,1885,"¥1,885",¥0,0,0,0,0,0,,T,T,T,Y,
OFF,by_btl,Red,Italy,Piedmont,Barbera d’Asti,,4099,1998,Braida Barbera d’Asti Bricco dell’Uccelone,布莱伊达酒庄乌瑟娄园巴贝拉红葡萄酒,750,,,5,94,,,,,,"¥2,140.00",SM,,¥428.00,,¥535.00,1998,0,5,0,0,0,5,0,0,,Q2,428,2140,2140,0,2140,2140,"¥2,140",¥0,0,0,0,0,0,,T,T,T,Y,
ON,by_btl,Red,Italy,Piedmont,Barbera d’Alba,,4100,2010,Pio Cesare Barbera d'Alba ,皮欧巴贝拉红,750,,Barbera/100%,,90,,,,"The nose is distinguished with fresh, ripe fruit.  The palate is clear and definite, with hint of pulpy fruit, cherry and notes of chocolate framing a long and pleasant finish. Ideal to enjoy with grilled white meat dishes or red meat in sauce.
有新鲜成熟水果的独特香气。口感清爽突出，一抹软果、樱桃和巧克力的香味形成了悠长而怡人的余味。适于搭配烤白肉或酱制的红肉。",,¥450.00,Torres,¥228.00,¥144.00,,¥180.00,,0,2,0,0,0,0,0,2,,I3,144,288,0,0,288,288,¥288,¥0,0,0,0,0,0,,T,F,T,Y,
OFF,by_btl,Red,Italy,Piedmont,Dolcetto d’Alba,,4101,2010,Pelissero Dolcetto d’Alba Munfrina DOC,潘丽赛罗酒庄多赛托梦菲娜干红 DOC级,750,12.50%,Dolcetto,,91,,,,"Color:  Beautiful purple red very bright
Nose:  Fruity and typical aromas, including red cherry
Palate:  A very nice balance among tannins, acidity and alcohol, so that the wine is sapid and pleasant. The aftertaste, slightly bitter, reminds the almonds and is the very typical characteristic of this wine.
色泽：鲜艳的紫红色
气味：果味丰富且有着极富代表性的红樱桃风味。
口感：口感清爽，酒体平衡宜人，极具风味，回味中有着特有的苦杏仁风味。",2007_pelissero_dolcettodAlba.png,¥420.00,EMW,¥155.00,¥140.00,,¥175.00,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,¥0,0,0,0,0,0,,T,T,T,,
ON,by_btl,Red,Italy,Piedmont,Nebbiolo d'Alba,,4102,2009,Poderi Colla Nebbiolo d'Alba,科莱-内比奥罗红葡萄酒,750,,,,,,,,,,¥490.00,HY,,¥190.00,,¥237.50,,0,17,10,0,0,0,0,7,,,190,3230,0,1900,1330,3230,"¥3,230","¥4,800",1950,0,0,0,4840,6瓶售价480,T,F,F,Y,
ON,by_btl,Red,Italy,Piedmont,Langhe,,4103,2010,"Batasiolo Nebbiolo, Langhe DOC",巴塔希尼比奥洛红葡萄酒,750,,Nebbiolo,,,,,,"The elegant notes on the nose are of plum, raspberry, rose and violet. Subtle hints of sweet spices develop as the wine opens. The mouth feel is harmonious, with a long finish. 
散发着李子、树莓、玫瑰和紫罗兰香气；短暂醒酒后会带出精致的甜味辛辣，口感和谐，平顺悠长",Batasiolo_Langhe_Nebbiolo.png,¥450.00,SMG,¥199.00,¥179.00,,¥223.75,2010,0,9,2,0,0,0,0,7,,R1,179,1611,0,358,1253,1611,"¥1,611",¥980,900,0,0,0,900,,T,F,F,Y,
ON,by_btl,Red,Italy,Piedmont,Langhe,,4104,2010,Gaja Sito Moresco Rosso Langhe,嘉雅朗格山摩尔式堡法定产区干红葡萄酒                              ,750,, Nebbiolo/100%,,,,,,"On the nose this wine begins to reveal its quality. Roasted black fruits, and roasted herbs, with complex notes of cloves and finely tanned leather. It is smooth and richly textured, with an approachable tannic backbone and correct acidity. A finely poised structure, graceful and stylish, almost gliding across the palate. Beautiful flavours.  诱人的芬芳足以显示其卓越的品质，深色水果的烘烤香，伴随着烤香草与复杂而精致的丁香、皮革气息。酒体柔滑，层次丰富，单宁结实而柔和，酸度恰倒好处。结构平衡，酒质优雅醇美，品质非凡。",Gaja_Langhe_Sito_Moresco_NV.png,"¥1,050.00",ASC,¥539.00,¥420.00,,¥525.00,2011,0,2,0,0,0,0,0,2,,v6,420,840,0,0,840,840,¥840,¥0,0,0,0,0,0,,T,F,F,Y,
